glottocode,glottocode.1,language_name,iso_code,family_id,macroarea,lat,lng,countries,speaker_count,endangerment_level,lei_score,intergenerational_transmission,level,description,country,name
qawa1238,qawa1238,Qawasqar,alc,kawe1237,South America,-49.303195,-74.707536,CL,9622,Definitely Endangered,62.0,0.6927667188681833,language,,CL,Qawasqar
qila1235,qila1235,Qila Muji,ymq,sino1245,Eurasia,22.570376,103.141292,CN,347,Severely Endangered,68.5,0.3084457751937523,language,,CN,Qila Muji
qima1242,qima1242,Qimant,ahg,afro1255,Africa,12.8119,37.0542,ER ET,301,Severely Endangered,72.0,0.4622611395764255,language,,ER ET,Qimant
qion1238,qion1238,Eastern Ong-Be,,taik1256,Eurasia,19.906197,110.400282,CN,199,Severely Endangered,77.2,0.3224519172311605,language,,CN,Eastern Ong-Be
qiub1238,qiub1238,Qiubei Zhuang,zqe,taik1256,Eurasia,24.15,104.15,CN,5924,Definitely Endangered,66.0,0.7093181950366051,language,,CN,Qiubei Zhuang
quap1242,quap1242,Quapaw,qua,siou1252,North America,34.15,-92.0,US,1228,Definitely Endangered,61.5,0.699274725420451,language,,US,Quapaw
queb1245,queb1245,Quebec Sign Language,fcs,sign1238,North America,45.99654,-74.87193,CA,272,Severely Endangered,76.6,0.5563652634138571,language,,CA,Quebec Sign Language
quec1382,quec1382,Quechan,yum,coch1271,North America,32.7859,-114.599,US,584,Severely Endangered,79.7,0.423402488184175,language,,US,Quechan
quer1236,quer1236,Querétaro Otomi,otq,otom1299,North America,20.1396,-100.115,MX,112,Severely Endangered,70.9,0.347144126537256,language,,MX,Querétaro Otomi
quet1239,quet1239,Quetzaltepec Mixe,pxm,book1242,North America,16.92147,-95.67269,MX,1190,Definitely Endangered,51.5,0.7558172192494957,language,,MX,Quetzaltepec Mixe
quey1238,quey1238,Queyu,qvy,sino1245,Eurasia,30.3113,100.813,CN,7750,Definitely Endangered,67.0,0.6484825803540585,language,,CN,Queyu
quia1235,quia1235,Quiavicuzas Zapotec,zpj,otom1299,North America,16.7565,-95.6761,MX,19,Critically Endangered,89.7,0.2988616559322105,language,,MX,Quiavicuzas Zapotec
quig1235,quig1235,Quignam,,uncl1493,South America,-8.099583,-79.053383,PE,311,Severely Endangered,80.2,0.3783676061903359,language,,PE,Quignam
quil1240,quil1240,Quileute,qui,chim1311,North America,47.9106,-124.603,US,393,Severely Endangered,72.4,0.4490492906200247,language,,US,Quileute
quin1236,quin1236,Quinqui,quq,uncl1493,Eurasia,40.2638,-3.68704,ES,19616,Vulnerable,46.4,0.8003921054529047,language,,ES,Quinqui
quin1251,quin1251,Quinault,qun,sali1255,North America,47.4214,-124.16,US,1658,Definitely Endangered,70.1,0.6696691236069997,language,,US,Quinault
quio1240,quio1240,Quiotepec Chinantec,chq,otom1299,North America,17.5621,-96.602,MX,386,Severely Endangered,88.0,0.4783709435737241,language,,MX,Quiotepec Chinantec
quio1241,quio1241,Quioquitani-Quieri Zapotec,ztq,otom1299,North America,16.3416,-96.1555,MX,0,Extinct,95.5,0.0,language,,MX,Quioquitani-Quieri Zapotec
quji1234,quji1234,Qujiang Hakka-Shibei Shaoguan Tuhua,,sino1245,Eurasia,24.816667,113.6,CN,1288,Definitely Endangered,56.7,0.7526888356064906,language,,CN,Qujiang Hakka-Shibei Shaoguan Tuhua
rabh1238,rabh1238,Rabha,rah,sino1245,Eurasia,25.8248,91.1689,IN,12484,Vulnerable,32.6,0.8542558660120432,language,,IN,Rabha
rade1240,rade1240,Rade,rad,aust1307,Eurasia,12.979,108.41,KH VN,3905,Definitely Endangered,64.1,0.7979850930019045,language,,KH VN,Rade
raha1237,raha1237,Rahambuu,raz,aust1307,Papunesia,-3.24627,121.059,ID,71,Critically Endangered,91.7,0.19458515394593,language,,ID,Rahambuu
raja1254,raja1254,Rajah Kabunsuwan Manobo,mqk,aust1307,Papunesia,8.2934,126.266,PH,42,Critically Endangered,96.2,0.1327620751196922,language,,PH,Rajah Kabunsuwan Manobo
rajb1243,rajb1243,Rajbanshi,rjs,indo1319,Eurasia,26.521945,88.038582,IN NP,42595,Vulnerable,34.5,0.846245203609018,language,,IN NP,Rajbanshi
raji1240,raji1240,Raji,rji,sino1245,Eurasia,28.6151,81.577,IN NP,4005,Definitely Endangered,51.3,0.7919893688093932,language,,IN NP,Raji
rajo1237,rajo1237,Rajong,rjg,aust1307,Papunesia,-8.658096,120.874418,ID,221,Severely Endangered,80.5,0.4742159093350456,language,,ID,Rajong
rajp1235,rajp1235,Rajput Garasia,gra,indo1319,Eurasia,24.5451,73.2472,IN,1787,Definitely Endangered,53.2,0.6108536338880944,language,,IN,Rajput Garasia
raka1237,raka1237,Rakahanga-Manihiki,rkh,aust1307,Papunesia,-10.03,-161.09,CK NZ,0,Extinct,102.2,0.0,language,,CK NZ,Rakahanga-Manihiki
rakh1245,rakh1245,Rakhine,rki,sino1245,Eurasia,20.527429,93.145906,BD MM,15588,Vulnerable,45.7,0.8659893007010647,language,,BD MM,Rakhine
ralt1242,ralt1242,Ralte,ral,sino1245,Eurasia,25.0201,94.7381,IN MM,4309,Definitely Endangered,67.6,0.633968230976511,language,,IN MM,Ralte
rama1270,rama1270,Rama,rma,chib1249,North America,11.5007,-83.8571,NI,49,Critically Endangered,96.6,0.1254830223951043,language,,NI,Rama
rama1271,rama1271,Ramanos,,,South America,-14.3019482,-67.3590894,BO,1005,Definitely Endangered,61.4,0.6184709978980208,language,,BO,Ramanos
ramo1244,ramo1244,Ramoaaina,rai,aust1307,Papunesia,-4.17306,152.451,PG,63,Critically Endangered,86.6,0.046717180641895,language,,PG,Ramoaaina
ramo1245,ramo1245,Ramopa,kjx,nort2933,Papunesia,-5.97015,154.9,PG,9,Critically Endangered,92.1,0.2267136645857587,language,,PG,Ramopa
ramp1243,ramp1243,Rampi,lje,aust1307,Papunesia,-2.1399,120.356,ID,1375,Definitely Endangered,50.9,0.6733218157328251,language,,ID,Rampi
rana1246,rana1246,Rana Tharu,thr,indo1319,Eurasia,28.6483,80.4419,IN NP,33,Critically Endangered,91.2,0.0143628175290213,language,,IN NP,Rana Tharu
rang1265,rang1265,Central-Eastern Kamta,rkt,indo1319,Eurasia,26.3834,88.4536,BD IN,2490,Definitely Endangered,63.2,0.601273847317894,language,,BD IN,Central-Eastern Kamta
rang1266,rang1266,Rangkas,rgk,sino1245,Eurasia,29.2278,80.0845,IN,416,Severely Endangered,78.5,0.5419606925115921,language,,IN,Rangkas
rang1267,rang1267,Halam,rnl,sino1245,Eurasia,23.819438,91.66491,IN,236,Severely Endangered,78.4,0.4673883442187327,language,,IN,Halam
rang1269,rang1269,Rang,rax,atla1278,Africa,8.001,10.58,NG,31,Critically Endangered,94.0,0.2564430478020667,language,,NG,Rang
raoo1244,raoo1244,Rao,rao,ramu1234,Papunesia,-4.85243,144.511,PG,4547,Definitely Endangered,62.7,0.6340193865920403,language,,PG,Rao
rapa1244,rapa1244,Rapanui,rap,aust1307,Papunesia,-27.113,-109.342,CL,226,Severely Endangered,85.0,0.3201634985357134,language,,CL,Rapanui
rapa1245,rapa1245,Mangaia-Old Rapa,ray,aust1307,Papunesia,-27.6304,-144.338,PF,664,Severely Endangered,77.1,0.5099317784447511,language,,PF,Mangaia-Old Rapa
rapo1238,rapo1238,Rapoisi,kyx,nort2933,Papunesia,-5.78724,154.834,PG,0,Extinct,104.7,0.0,language,,PG,Rapoisi
rapt1240,rapt1240,Rapting,rpt,nucl1709,Papunesia,-4.99351,145.671,PG,2992,Definitely Endangered,58.5,0.7819648717047115,language,,PG,Rapting
rara1235,rara1235,Rara Bakati',lra,aust1307,Papunesia,1.27026,109.539,ID MY,40,Critically Endangered,87.0,0.2101225056373399,language,,ID MY,Rara Bakati'
raro1241,raro1241,Southern Cook Island Maori,rar,aust1307,Papunesia,-21.23,-159.78,AU CK NZ PF,200,Severely Endangered,85.7,0.4834853172172559,language,,AU CK NZ PF,Southern Cook Island Maori
rasa1243,rasa1243,Rasawa,rac,lake1255,Papunesia,-2.37609,136.352,ID,15044,Vulnerable,33.8,0.8005868630373676,language,,ID,Rasawa
rata1244,rata1244,Ratahan,rth,aust1307,Papunesia,1.07592,124.858,ID,1086,Definitely Endangered,49.4,0.6724424385438339,language,,ID,Ratahan
rata1245,rata1245,Ratagnon,btn,aust1307,Papunesia,12.2785,121.187,PH,158,Severely Endangered,70.5,0.5828131451428632,language,,PH,Ratagnon
rath1242,rath1242,Rathwi Bareli,bgd,indo1319,Eurasia,21.4375,74.9958,IN,207972,Safe,13.4,0.9546015302870176,language,,IN,Rathwi Bareli
rath1243,rath1243,Rathawi,rtw,indo1319,Eurasia,22.309,73.186,IN,1419,Definitely Endangered,66.3,0.6527094894916236,language,,IN,Rathawi
raut1239,raut1239,Raute,rau,sino1245,Eurasia,28.9518,81.1617,IN NP,206,Severely Endangered,81.6,0.3364367694530327,language,,IN NP,Raute
ravu1237,ravu1237,Ravula,yea,drav1251,Eurasia,12.3231,75.6265,IN,36346,Vulnerable,44.9,0.8392399655228749,language,,IN,Ravula
rawa1264,rawa1264,Rawat,jnl,sino1245,Eurasia,30.0742,80.8005,IN NP,448,Severely Endangered,73.9,0.3424010189424948,language,,IN NP,Rawat
rawa1265,rawa1265,Rawang,raw,sino1245,Eurasia,27.1027,97.0738,CN IN MM,1621,Definitely Endangered,59.3,0.7916217509749103,language,,CN IN MM,Rawang
rawa1267,rawa1267,Rawa,rwo,nucl1709,Papunesia,-5.83155,145.937,PG,270,Severely Endangered,84.8,0.5521082967079857,language,,PG,Rawa
rawo1244,rawo1244,Rawo,rwa,skoo1245,Papunesia,-2.84201,141.603,PG,24,Critically Endangered,86.4,0.2971118733539082,language,,PG,Rawo
rayo1235,rayo1235,Northeast Chiapas Zoque,zor,mixe1284,North America,17.2953,-93.1006,MX,5660,Definitely Endangered,64.6,0.6301901449235598,language,,MX,Northeast Chiapas Zoque
raza1238,raza1238,Razajerdi,rat,indo1319,Eurasia,36.267,50.002,IR,72,Critically Endangered,94.5,0.0487214022610182,language,,IR,Razajerdi
redg1235,redg1235,Red Gelao,gir,taik1256,Eurasia,23.1868,104.993,CN VN,111,Severely Endangered,78.1,0.3479532046354737,language,,CN VN,Red Gelao
reel1238,reel1238,Reel,atu,nilo1247,Africa,6.32234,30.49451,SD SS,41,Critically Endangered,91.3,0.0417952594212785,language,,SD SS,Reel
reja1240,reja1240,Rejang,rej,aust1307,Papunesia,-3.33056,102.434,ID,213,Severely Endangered,78.2,0.4478635461227834,language,,ID,Rejang
reja1241,reja1241,Rejang Kayan,ree,aust1307,Papunesia,2.71903,114.169,MY,39,Critically Endangered,86.7,0.231958248366128,language,,MY,Rejang Kayan
reli1238,reli1238,Reli,rei,indo1319,Eurasia,18.1213,82.4996,IN,17701,Vulnerable,33.5,0.8642224487538565,language,,IN,Reli
rema1238,rema1238,Rema,bow,more1255,Papunesia,-8.41526,141.034,PG,1613,Definitely Endangered,55.9,0.6841014524573905,language,,PG,Rema
remb1249,remb1249,Rembarrnga,rmb,gunw1250,Australia,-12.9608,134.308,AU,14,Critically Endangered,91.5,0.0087361519114446,language,,AU,Rembarrnga
remb1250,remb1250,Rembong-Wangka,reb,aust1307,Papunesia,-8.53361,120.973,ID,343,Severely Endangered,68.9,0.4030315906266738,language,,ID,Rembong-Wangka
remo1247,remo1247,Hatang Kayi,agv,aust1307,Papunesia,14.6254,121.453,PH,15790,Vulnerable,45.8,0.8273481160490791,language,,PH,Hatang Kayi
remo1248,remo1248,Remo of the Moa river,rem,pano1259,South America,-7.33333,-74.0833,PE,1597,Definitely Endangered,70.4,0.6463798496159612,language,,PE,Remo of the Moa river
remo1249,remo1249,Remo of the Jaquirana river,,pano1259,South America,-6.679339,-73.235779,BR,1151,Definitely Endangered,58.6,0.6785060768278198,language,,BR,Remo of the Jaquirana river
remo1250,remo1250,Remo of the Blanco river,,pano1259,South America,-6.137278,-73.544312,PE,592,Severely Endangered,77.4,0.5065475660241089,language,,PE,Remo of the Blanco river
remp1241,remp1241,Rempi,rmp,nucl1709,Papunesia,-5.02487,145.782,PG,459,Severely Endangered,85.2,0.5232144982126462,language,,PG,Rempi
remu1237,remu1237,Remun,lkj,aust1307,Papunesia,1.26305,110.82,MY,49,Critically Endangered,93.2,0.056662443313162,language,,MY,Remun
rend1243,rend1243,Rendille,rel,afro1255,Africa,2.27065,37.3608,KE,1084,Definitely Endangered,71.0,0.7231084672599902,language,,KE,Rendille
reng1252,reng1252,Rengao,ren,aust1305,Eurasia,14.456,107.9459,VN,3395,Definitely Endangered,65.1,0.6645773222811844,language,,VN,Rengao
reng1255,reng1255,Rengmitca,,sino1245,Eurasia,21.710864,92.367939,BD,1519,Definitely Endangered,57.5,0.6472933546002755,language,,BD,Rengmitca
renn1236,renn1236,Rennellese Sign Language,rsi,arti1236,Papunesia,-11.615,160.219,SB,439,Severely Endangered,76.6,0.5992090835786831,language,,SB,Rennellese Sign Language
renn1242,renn1242,Rennell-Bellona,mnv,aust1307,Papunesia,-11.6237,160.265,SB,278,Severely Endangered,75.4,0.3188742048246972,language,,SB,Rennell-Bellona
rera1240,rera1240,Rerau,rea,nucl1709,Papunesia,-5.51361,145.716,PG,24,Critically Endangered,86.7,0.255874507538319,language,,PG,Rerau
rerb1235,rerb1235,Rer Bare,rer,unat1236,Africa,4.11661,41.7065,ET,2570,Definitely Endangered,74.1,0.6797414834038313,language,,ET,Rer Bare
rere1240,rere1240,Rerep,pgk,aust1307,Papunesia,-16.2934,167.651,VU,39,Critically Endangered,93.5,0.2825479322833556,language,,VU,Rerep
resh1242,resh1242,Reshe,res,atla1278,Africa,10.77046,4.62395,NG,929,Severely Endangered,83.7,0.3591079362686303,language,,NG,Reshe
resi1247,resi1247,Resígaro,rgr,araw1281,South America,-1.169535,-71.60524,CO PE,0,Extinct,103.0,0.0,language,,CO PE,Resígaro
rett1240,rett1240,Reta,ret,timo1261,Papunesia,-8.22481,124.36,ID,468,Severely Endangered,84.2,0.5987653339427409,language,,ID,Reta
reun1238,reun1238,Réunion Creole French,rcf,indo1319,Africa,-21.1131,55.5321,RE,63,Critically Endangered,83.3,0.2259462848816409,language,,RE,Réunion Creole French
reye1240,reye1240,Reyesano,rey,pano1259,South America,-14.8333,-67.0833,BO,222,Severely Endangered,72.1,0.4688594857874203,language,,BO,Reyesano
rian1261,rian1261,Riang (Myanmar),ril,aust1305,Eurasia,24.0521,98.8333,CN MM,10205,Vulnerable,37.4,0.8758848047380328,language,,CN MM,Riang (Myanmar)
rian1262,rian1262,Riang (India),ria,sino1245,Eurasia,23.6803,92.0321,BD IN,932,Severely Endangered,83.0,0.5206001370911992,language,,BD IN,Riang (India)
rian1263,rian1263,Riantana,ran,kolo1268,Papunesia,-7.50746,138.484,ID,48,Critically Endangered,89.1,0.1023303922609043,language,,ID,Riantana
ribu1241,ribu1241,Ribun,rir,aust1307,Papunesia,0.32189,110.207,ID,19,Critically Endangered,88.6,0.2798609462543374,language,,ID,Ribun
rien1238,rien1238,Rien,rie,book1242,Eurasia,19.5084,102.591,LA,0,Extinct,95.6,0.0,language,,LA,Rien
rikb1245,rikb1245,Rikbaktsa,rkb,nucl1710,South America,-11.1887,-58.1942,BR,120,Severely Endangered,66.7,0.5812727122289659,language,,BR,Rikbaktsa
rinc1236,rinc1236,Rincón Zapotec,zar,otom1299,North America,17.4451,-96.3144,MX,107,Severely Endangered,77.0,0.3818575092706579,language,,MX,Rincón Zapotec
ring1244,ring1244,Ringgou,rgu,aust1307,Papunesia,-10.5515,123.311,ID,12,Critically Endangered,81.9,0.0771360619206795,language,,ID,Ringgou
riog1239,riog1239,Hunsrik,hrx,indo1319,South America,-29.3255,-51.7219,BR,60,Critically Endangered,89.4,0.2576353863255256,language,,BR,Hunsrik
riri1237,riri1237,Ririo,rri,aust1307,Papunesia,-6.88927,156.92,SB,3203,Definitely Endangered,53.6,0.6611464194033616,language,,SB,Ririo
rish1234,rish1234,Rishiwa,rsw,atla1278,Africa,10.169,8.3,NG,663,Severely Endangered,73.9,0.5752561410735351,language,,NG,Rishiwa
rita1239,rita1239,Ritharrngu,rit,pama1250,Australia,-13.4559,135.259,AU,508,Severely Endangered,84.7,0.4983130519097544,language,,AU,Ritharrngu
riun1237,riun1237,Riung,riu,aust1307,Papunesia,-8.60342,121.122,ID,36560,Vulnerable,35.5,0.8964998196559363,language,,ID,Riung
rive1257,rive1257,Riverain Sango,snj,atla1278,Africa,4.32811,21.1733,CD CF,2856,Definitely Endangered,52.7,0.7633447092809105,language,,CD CF,Riverain Sango
robi1235,robi1235,Robinia,,coch1271,North America,29.48365,-114.3061,MX,31031,Vulnerable,45.2,0.8841327110617639,language,,MX,Robinia
roco1235,roco1235,Rocorona,,chap1271,South America,-12.683215,-63.9917,BO,897,Severely Endangered,75.2,0.3234388582557564,language,,BO,Rocorona
rogo1238,rogo1238,Rogo,rod,atla1278,Africa,10.56,6.946,NG,3688,Definitely Endangered,55.2,0.6997443345212785,language,,NG,Rogo
rohi1238,rohi1238,Rohingya,rhg,indo1319,Eurasia,20.833082,92.393968,BD MM TH,216116,Safe,18.2,0.940629025092976,language,,BD MM TH,Rohingya
roma1240,roma1240,Romano-Greek,rge,indo1319,Eurasia,38.6347,23.2164,GR,47,Critically Endangered,85.5,0.2345945803305376,language,,GR,Romano-Greek
roma1324,roma1324,Romanian Sign Language,rms,sign1238,Eurasia,44.9292,26.2924,RO,756,Severely Endangered,73.6,0.3967696026779441,language,,RO,Romanian Sign Language
roma1326,roma1326,Romansh,roh,indo1319,Eurasia,46.5538,9.92812,AT CH IT,2124,Definitely Endangered,53.2,0.735397010431479,language,,AT CH IT,Romansh
roma1327,roma1327,Romanian,ron,indo1319,Eurasia,46.3913,24.2256,BG HU MD RO RS UA,66277,Vulnerable,43.4,0.8692249333505626,language,,BG HU MD RO RS UA,Romanian
roma1328,roma1328,Romagnol,rgn,indo1319,Eurasia,44.2349,11.7189,IT SM,5,Critically Endangered,90.2,0.091919547663878,language,,IT SM,Romagnol
roma1331,roma1331,Romam,rmx,aust1305,Eurasia,14.34,107.447,VN,1504,Definitely Endangered,61.5,0.713593034384749,language,,VN,Romam
roma1332,roma1332,Roma,rmm,aust1307,Papunesia,-7.58643,127.428,ID,4885,Definitely Endangered,62.0,0.7406461244052392,language,,ID,Roma
romb1244,romb1244,Rombo,rof,atla1278,Africa,-3.07772,37.5382,KE TZ,9,Critically Endangered,96.9,0.0820880448523416,language,,KE TZ,Rombo
romb1245,romb1245,Romblomanon,rol,aust1307,Papunesia,12.4047,122.56,PH,11,Critically Endangered,98.9,0.0924772884754943,language,,PH,Romblomanon
romk1240,romk1240,Romkun,rmk,ramu1234,Papunesia,-4.58919,144.689,PG,3154,Definitely Endangered,63.3,0.6107612019830173,language,,PG,Romkun
rong1264,rong1264,Rongpo,rnp,sino1245,Eurasia,30.528,79.567,IN,1038,Definitely Endangered,69.0,0.7277663533213911,language,,IN,Rongpo
rong1266,rong1266,Rongmei Naga,nbu,sino1245,Eurasia,25.098,93.7869,IN,3941,Definitely Endangered,54.8,0.7444171021627699,language,,IN,Rongmei Naga
rong1268,rong1268,Ronga,rng,atla1278,Africa,-26.7329,32.6167,MZ ZA,306,Severely Endangered,79.3,0.3137495496131712,language,,MZ ZA,Ronga
rong1269,rong1269,Rongga,ror,aust1307,Papunesia,-8.84604,120.702,ID,478,Severely Endangered,72.9,0.5919068671334946,language,,ID,Rongga
ronj1237,ronj1237,Ronji,roe,aust1307,Papunesia,-5.80782,146.731,PG,1016,Definitely Endangered,55.7,0.7574379630438777,language,,PG,Ronji
ronn1241,ronn1241,Ron,cla,afro1255,Africa,9.3,9.02,NG,47735,Vulnerable,39.0,0.8712184556372391,language,,NG,Ron
roon1237,roon1237,Roon,rnn,aust1307,Papunesia,-2.43005,134.556,ID,97,Critically Endangered,89.4,0.2505922265644582,language,,ID,Roon
rori1237,rori1237,Mores,rga,aust1307,Papunesia,-15.4048,166.843,VU,749,Severely Endangered,86.7,0.3879413204592472,language,,VU,Mores
roto1249,roto1249,Rotokas,roo,nort2933,Papunesia,-5.94339,155.154,PG,123,Severely Endangered,83.8,0.4447779042539695,language,,PG,Rotokas
rotu1241,rotu1241,Rotuman,rtm,aust1307,Papunesia,-12.5008,177.066,FJ,1789,Definitely Endangered,55.3,0.7280589641164875,language,,FJ,Rotuman
rovi1238,rovi1238,Roviana,rug,aust1307,Papunesia,-8.20493,157.408,SB,335,Severely Endangered,78.5,0.5649060594305152,language,,SB,Roviana
ruch1235,ruch1235,Ruching Palaung,pce,aust1305,Eurasia,21.6176,98.0915,CN MM TH,436,Severely Endangered,80.8,0.5158478949084867,language,,CN MM TH,Ruching Palaung
rudb1238,rudb1238,Rudbari,rdb,indo1319,Eurasia,37.0878,49.8801,IR,68942,Vulnerable,34.5,0.8647943052834652,language,,IR,Rudbari
rufi1234,rufi1234,Rufiji,rui,book1242,Africa,-7.99059,38.7133,TZ,5044,Definitely Endangered,69.5,0.7080543687701526,language,,TZ,Rufiji
ruga1238,ruga1238,Ruga,ruh,sino1245,Eurasia,25.506,91.469,IN,1388,Definitely Endangered,56.2,0.6636670477437145,language,,IN,Ruga
ruka1240,ruka1240,Rukai,dru,aust1307,Papunesia,22.7738,120.844,CN,73,Critically Endangered,86.4,0.2144583190566349,language,,CN,Rukai
ruma1248,ruma1248,Rumai Palaung,rbb,aust1305,Eurasia,23.6404,97.3172,CN MM,465436,Safe,23.8,0.9452332905827634,language,,CN MM,Rumai Palaung
ruma1250,ruma1250,Ruma,ruz,unat1236,Africa,10.571,8.21883,NG,26,Critically Endangered,89.8,0.0315898036159365,language,,NG,Ruma
rums1243,rums1243,Rumsen,,miwo1274,North America,36.60424,-121.8048,US,0,Extinct,98.6,0.0,language,,US,Rumsen
rumu1243,rumu1243,Rumu,klq,tura1263,Papunesia,-7.17149,144.179,PG,371,Severely Endangered,80.8,0.5418149274712198,language,,PG,Rumu
runa1235,runa1235,Runa,rna,unat1236,South America,2.74999,-76.5,CO,1981,Definitely Endangered,62.2,0.7349202360176119,language,,CO,Runa
rund1241,rund1241,Rundi-Kitwa,,atla1278,Africa,-3.022268,29.485248,RW,447,Severely Endangered,79.2,0.4481873161525138,language,,RW,Rundi-Kitwa
rund1242,rund1242,Rundi,run,atla1278,Africa,-2.94,29.97,BI CD RW TZ UG,789,Severely Endangered,73.9,0.5654889388547337,language,,BI CD RW TZ UG,Rundi
rung1255,rung1255,Rungwa,rnw,atla1278,Africa,-7.24959,31.7614,TZ,13,Critically Endangered,83.4,0.2179611981396202,language,,TZ,Rungwa
rung1258,rung1258,Runga,rou,maba1274,Africa,9.7154,20.9945,CF SD TD,2061,Definitely Endangered,64.7,0.7171409931725219,language,,CF SD TD,Runga
rung1259,rung1259,Rungus,drg,aust1307,Papunesia,6.83989,116.743,MY,184,Severely Endangered,70.9,0.5288940106118172,language,,MY,Rungus
russ1255,russ1255,Russian-Tajik Sign Language,rsl,sign1238,Eurasia,56.0,44.0,BG RU,8752,Definitely Endangered,59.9,0.7179715891795693,language,,BG RU,Russian-Tajik Sign Language
russ1263,russ1263,Russian,rus,indo1319,Eurasia,59.0,50.0,BY CN EE FI GE KG KP KZ LT LV MD MN NO PL RO RU SJ TM UA UZ,7800,Definitely Endangered,51.3,0.7752325931228794,language,,BY CN EE FI GE KG KP KZ LT LV MD MN NO PL RO RU SJ TM UA UZ,Russian
russ1264,russ1264,Russia Buriat,bxr,mong1349,Eurasia,50.85331,105.5637,MN RU,498,Severely Endangered,76.2,0.5011686507630961,language,,MN RU,Russia Buriat
